[Jan-26-2024 01:58:46]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 01:59:08]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 01:59:21]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Invalid column name 'undefined'..
[Jan-26-2024 02:02:18]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 02:02:22]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 02:02:38]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Invalid column name 'undefined'..
[Jan-26-2024 02:03:41]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 02:03:49]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 02:05:29]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 02:05:33]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 02:05:53]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Invalid column name 'undefined'..
[Jan-26-2024 02:06:42]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 02:06:53]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 02:07:05]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 17:16:00]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 17:17:16]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 17:17:21]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 17:17:37]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 17:17:43]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 17:23:52]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 18:45:58]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 18:47:26]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 18:47:29]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 18:48:20]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 18:48:33]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 20:34:06]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 20:35:00]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 20:35:15]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 20:41:22]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:41:47]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:41:51]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:42:46]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:42:57]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:44:41]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 20:44:52]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 20:44:56]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:45:02]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:46:23]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Invalid column name 'undefined'..
[Jan-26-2024 20:48:31]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 20:48:39]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 20:49:09]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Invalid column name 'undefined'..
[Jan-26-2024 20:49:52]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 20:50:06]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 20:50:19]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:50:22]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:51:28]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 20:54:17]  'info' 200 GET getDetalles, 0 values.
[Jan-26-2024 20:56:50]  'info' 200 GET GET_CENTRO_COSTOS 1386 values.
[Jan-26-2024 20:56:55]  'info' 200 GET getTurnos, 2 values.
[Jan-26-2024 20:56:55]  'info' 200 GET getAsistenciaUbicacions, 3 values.
[Jan-26-2024 20:56:56]  'info' 200 GET getPersonal_EmpresasCount 25948 values.
[Jan-26-2024 20:56:57]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 8000 y offset: 0.
[Jan-26-2024 20:57:02]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 8000 y offset: 8000.
[Jan-26-2024 20:57:09]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 8000 y offset: 16000.
[Jan-26-2024 20:57:14]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 8000 y offset: 24000.
[Jan-26-2024 21:03:43]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:05:02]  'info' 200 GET GET_CENTRO_COSTOS 1386 values.
[Jan-26-2024 21:05:04]  'info' 200 GET getTurnos, 2 values.
[Jan-26-2024 21:05:04]  'info' 200 GET getAsistenciaUbicacions, 3 values.
[Jan-26-2024 21:05:04]  'info' 200 GET getPersonal_EmpresasCount 25948 values.
[Jan-26-2024 21:05:05]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 6000 y offset: 0.
[Jan-26-2024 21:05:10]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 6000 y offset: 6000.
[Jan-26-2024 21:05:16]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 6000 y offset: 12000.
[Jan-26-2024 21:05:20]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 6000 y offset: 18000.
[Jan-26-2024 21:05:25]  'info' 200 GET getPersonal_EmpresasByLimitAndOffset, limit: 6000 y offset: 24000.
[Jan-26-2024 21:05:49]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:05:51]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:05:56]  'info' 200 GET getDetalles, 0 values.
[Jan-26-2024 21:06:35]  'info' 200 GET getDetalles, 0 values.
[Jan-26-2024 21:06:55]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:13:20]  'info' 200 POST createAsistenciaFechaTurno, new id: 199.
[Jan-26-2024 21:13:22]  'info' 200 GET getAsistenciaRegistroPersonals, 0 values.
[Jan-26-2024 21:25:03]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:25:12]  'info' 200 GET getAsistenciaRegistroPersonals, 0 values.
[Jan-26-2024 21:25:21]  'info' 200 POST registrar, 12857 values.
[Jan-26-2024 21:26:34]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:26:51]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:26:58]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:27:19]  'info' 200 DELETE deleteAsistenciaRegistroPersonal, [object Object] values.
[Jan-26-2024 21:31:30]  'info' 200 POST registrar, 12858 values.
[Jan-26-2024 21:32:54]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:33:02]  'info' 200 DELETE deleteAsistenciaRegistroPersonal, [object Object] values.
[Jan-26-2024 21:33:06]  'info' 200 POST registrar, 12859 values.
[Jan-26-2024 21:34:07]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:34:09]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:34:13]  'info' 200 GET getDetalles, 0 values.
[Jan-26-2024 21:34:23]  'info' 200 POST createDetalle, 12104 itemagruparpersonaldetalle.
[Jan-26-2024 21:38:03]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:41:16]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:42:45]  'info' 200 GET getAsistenciaRegistroPersonals, 1 values.
[Jan-26-2024 21:42:53]  'info' 200 POST registrar, 12860 values.
[Jan-26-2024 21:42:59]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:43:04]  'info' 200 GET getAsistenciaRegistroPersonals, 2 values.
[Jan-26-2024 21:44:52]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:45:05]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:45:29]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:45:39]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:45:55]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:46:01]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:47:07]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:47:10]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:47:25]  'info' 200 GET getDetalles, 1 values.
[Jan-26-2024 21:47:37]  'info' 200 POST createDetalle, 12105 itemagruparpersonaldetalle.
[Jan-26-2024 21:49:43]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 21:49:48]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:50:32]  'info' 200 GET getAsistenciaRegistroPersonals, 2 values.
[Jan-26-2024 21:50:51]  'info' 200 POST registrar, 12861 values.
[Jan-26-2024 21:50:57]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 21:51:04]  'info' 200 GET getDetalles, 0 values.
[Jan-26-2024 21:51:07]  'info' 200 POST createDetalle, 12106 itemagruparpersonaldetalle.
[Jan-26-2024 21:52:01]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:52:29]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:53:13]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:53:24]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:54:54]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:55:19]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:55:21]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:55:36]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:56:21]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:56:31]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 21:56:34]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:58:55]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 21:58:58]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:00:03]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:01:35]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 22:01:45]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:02:36]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 22:02:38]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Incorrect syntax near 'NaN'..
[Jan-26-2024 22:03:31]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 22:03:38]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Incorrect syntax near 'NaN'..
[Jan-26-2024 22:04:05]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 22:04:08]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 22:04:26]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 22:04:30]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:04:32]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:06:35]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:08:00]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 22:08:04]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:08:10]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:08:50]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:15:36]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:15:53]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:16:19]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:16:24]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:18:50]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:19:08]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:20:08]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:21:06]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 22:23:12]  'info' 200 POST createPersonalPesado, new key: 907.
[Jan-26-2024 22:24:41]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:25:21]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 22:25:29]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 22:25:36]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:25:58]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 22:26:49]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 22:29:00]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 22:29:06]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 22:29:14]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 22:29:24]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:31:43]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:31:49]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:34:40]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:34:56]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:35:05]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:35:08]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:37:33]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:39:14]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:40:56]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 22:40:59]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:41:02]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:41:04]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:41:09]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:49:27]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:49:35]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 22:59:32]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 23:04:10]  'info' API REST, corriendo en el puerto: 3002
[Jan-26-2024 23:09:19]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:09:23]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:10:04]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:11:40]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:11:58]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:13:03]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 23:13:51]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 23:13:55]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:13:57]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:15:39]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:15:41]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:15:50]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:15:59]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:18:22]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:18:34]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:18:39]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:18:56]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:19:01]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:19:18]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-26-2024 23:19:41]  'info' 200 GET getPesados, 1 items.
[Jan-26-2024 23:19:46]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:19:52]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:19:54]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:22:24]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:23:04]  'info' 200 POST createPersonalPesado, new key: 907.
[Jan-26-2024 23:23:28]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:23:41]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 23:23:45]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:23:48]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:24:28]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:24:35]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-26-2024 23:25:42]  'info' 200 POST createPersonalPesado, new key: 907.
[Jan-26-2024 23:31:01]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:31:05]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 23:31:23]  'info' 200 POST createPersonalPesado, new key: 907.
[Jan-26-2024 23:32:08]  'info' 200 POST createPersonalPesado, new key: 907.
[Jan-26-2024 23:32:37]  'info' 200 POST createPersonalPesado, new key: 907.
[Jan-26-2024 23:33:17]  'info' 200 GET getLineasMesas, 2 values.
[Jan-26-2024 23:33:19]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-26-2024 23:33:22]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-26-2024 23:33:25]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-27-2024 00:02:13]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:02:17]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:02:20]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:02:26]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:02:28]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:02:30]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:02:33]  'info' 200 GET getPesadoPersonal, 0 items.
[Jan-27-2024 00:06:45]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:08:33]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:28:39]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:32:43]  'info' 200 GET getPesadoPersonal, 1 items.
[Jan-27-2024 00:32:45]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 00:36:13]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 00:36:21]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 00:36:27]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 00:37:48]  'info' 200 GET getPesadoPersonal, 4 items.
[Jan-27-2024 01:22:04]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 01:29:07]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 01:51:14]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 01:54:38]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 01:54:42]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 01:55:16]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 01:58:34]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:00:45]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:01:02]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:02:07]  'error' 446db98e-4c7f-4004-a6c3-edee93050f35:  Requested path / not found
[Jan-27-2024 02:02:27]  'error' 1539996f-a64d-4650-ac68-16a6f08347ab:  Requested path / not found
[Jan-27-2024 02:02:36]  'error' 404 GET getReporteLineaMesa labors, valores nulos.
[Jan-27-2024 02:03:09]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:03:34]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:08:43]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:08:53]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:09:13]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:09:30]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:09:53]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 02:35:29]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:36:09]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:36:10]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:36:17]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:39:22]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:40:26]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:40:32]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:40:33]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:40:40]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:42:45]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:42:52]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:42:53]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:42:59]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:43:06]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:44:32]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:44:48]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:44:51]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:44:58]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:45:03]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:49:15]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:50:22]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:50:24]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:50:31]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:50:36]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:51:49]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:51:55]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:51:56]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:52:03]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:52:08]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:52:35]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:52:36]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:52:43]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:52:47]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:54:02]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:54:06]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:54:08]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:54:11]  'error' 500 GET getLineasMesas, SequelizeDatabaseError: Incorrect syntax near the keyword 'AND'..
[Jan-27-2024 02:55:04]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:55:09]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:55:15]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:58:27]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:58:32]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:58:33]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:58:40]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:58:45]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:59:21]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 02:59:25]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 02:59:26]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:59:32]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 02:59:37]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 03:12:21]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 03:12:27]  'error' 500 GET getReporteLineaMesa header, SequelizeDatabaseError: Invalid column name 'undefined'..
[Jan-27-2024 03:12:59]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 03:13:04]  'error' 500 GET getReporteLineaMesa header, SequelizeDatabaseError: Invalid column name 'undefined'..
[Jan-27-2024 03:13:15]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 03:14:31]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 03:20:08]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 03:20:16]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 03:20:18]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 03:20:24]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 03:20:29]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 03:20:47]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 03:24:45]  'info' 200 GET getPesados, 1 items.
[Jan-27-2024 03:24:47]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 03:24:54]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 03:24:59]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 03:25:01]  'error' 500 GET getReporteLineaMesa header, SequelizeDatabaseError: Conversion failed when converting date and/or time from character string..
[Jan-27-2024 08:27:33]  'info' 200 GET getAsistenciaFechaTurnos, 2 values.
[Jan-27-2024 08:27:38]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 08:27:45]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 08:27:47]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 08:27:58]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 08:27:59]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 08:28:07]  'info' 200 GET getLineasMesas, 2 values.
[Jan-27-2024 09:18:11]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:18:39]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:20:23]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:20:54]  'info' 200 GET getAsistenciaRegistroPersonals, 3 values.
[Jan-27-2024 09:22:52]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:23:06]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:23:34]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:24:16]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:58:49]  'info' API REST, corriendo en el puerto: 3002
[Jan-27-2024 09:59:37]  'info' API REST, corriendo en el puerto: 3002
